epoch,train_loss,val_loss
1,1.2421668347752142,5.0945251864245815
2,1.1459634993200467,4.821088073600052
3,1.0064403899362153,4.784420889666957
4,0.6734562411964019,5.651084769485343
5,0.3466644540568378,6.551584863255167
6,0.25319065816093667,4.736304548051622
7,0.2264504445410857,4.587775210030059
8,0.221676069124041,4.862325562371148
9,0.21830033844160301,4.929916699727376
10,0.21596471390354935,5.08777325377505
11,0.21270663580684382,5.2915095467852735
12,0.2094035858862868,5.4709583347679205
13,0.20617729771598794,5.739254878117488
14,0.20310929087357463,5.831795590555566
15,0.1985879329559163,6.082954655345689
16,0.19462044503246353,6.611703481429663
17,0.19314747453929584,6.968685313167735
18,0.18812263511290378,7.4360898906349115
19,0.18824723004817326,6.847543113252037
20,0.1845389447598973,7.415310183141986
21,0.18100030218886437,7.651686774359809
22,0.17477778537330704,8.683664916926979
23,0.16689552257312473,7.4296112223568125
24,0.1743175184655094,8.283572351830637
25,0.17068334445058903,8.000615462278708
26,0.16712513808732993,7.845365198249491
27,0.15616706441416442,9.233011905963604
28,0.1508113300609334,8.666393728337736
29,0.15047791347564143,10.894125677581526
30,0.14607587021008353,9.565366166269678
31,0.14195775884254594,9.69324345058865
32,0.1408962985980654,9.803777947385086
33,0.143897646597931,9.431764317373943
34,0.13797665951407959,10.233764941875751
35,0.13547213151752552,10.110548989385622
36,0.13387370240863397,10.226749248993702
37,0.1344693021796574,9.073209289811615
38,0.13630090528559463,10.932775008372772
39,0.130590479626993,10.445468845530453
40,0.12990029438713363,9.828152045225485
41,0.12737930646646167,10.38702205918793
42,0.12415404580981136,9.939736594501724
43,0.12205839311288737,10.955337630377876
44,0.12274104549744737,10.810374528933794
45,0.11940338545154347,10.38524203015189
46,0.11655074788707598,10.50024156488924
47,0.11623991327546786,11.201506280491495
