epoch,train_loss,val_loss
1,52.44931395040334,0.33473378003225807
2,0.26832770060647576,0.30517013767627277
3,0.257561214219986,0.3122245092968364
4,0.24169688198347497,0.30446769442677646
5,0.2322034498627912,0.2966981449770549
6,0.22189791697787586,0.318911428798686
7,0.21870194185424194,0.31849568667429273
8,0.19679972130360426,0.24895833940296383
9,0.1430446457524185,0.08007948717354854
10,0.0980185284615178,0.05972948914191371
11,0.07763732164076452,0.02377916525899272
12,0.0578774926093235,0.021164179112084475
13,0.04468814586619003,0.015935513667389295
14,0.04360101843474143,0.0093178917882425
15,0.027858508416171882,0.011996788650487296
16,0.028264268414031696,0.0073904497742252615
17,0.023673523844669375,0.005920030445006013
18,0.022663501457680476,0.005029252267491541
19,0.02265048624566612,0.015616750885915553
20,0.025296360327668355,0.0057289423881569405
21,0.018543151563601114,0.003559640807728482
22,0.021404930934351543,0.0027161151436822756
23,0.015067846875509529,0.007979606581858662
24,0.015891321385016352,0.003732856674920381
25,0.01859836514395203,0.003679609315080957
26,0.018120495995074922,0.004483388606072273
27,0.015484120562120863,0.005384722839977242
28,0.015709667997476667,0.0034290197986531754
29,0.013800968984909822,0.007379110318054792
30,0.014843910055642291,0.0047952162746626595
31,0.014422321172853749,0.022060257745724766
32,0.013074211514794366,0.0031965022454076924
33,0.012848909806445116,0.0020781573549513415
34,0.01194899850555974,0.002255254131298335
35,0.01218498806417514,0.0012056580170425012
36,0.011967378850977725,0.004100863097442521
37,0.010764166134451626,0.0024480656243096558
38,0.011572449019056621,0.001960926837036534
39,0.011571663138213352,0.012963119625046813
40,0.009963736831263056,0.0006013823064329541
41,0.011010556299817575,0.001127042224069532
42,0.012625963848737473,0.0019286606521647018
43,0.011493075830847424,0.0031257400612411646
44,0.011329294540418366,0.0006997308579258739
45,0.009364644586851255,0.0005230432183945708
46,0.008393690307417621,0.0010717095273020377
47,0.011190106416547956,0.0021484296864708284
48,0.010186259100895443,0.0013538023470576867
49,0.013192053309223508,0.0017801880883678376
50,0.010993536404920092,0.0007513872457506711
51,0.011406488451727712,0.00044993630925111556
52,0.010590495378507222,0.0014709229722135201
53,0.008028584204929481,0.00048083600617140096
54,0.0081862737843116,0.003476515962140719
55,0.009665846674958234,0.003033883405976698
56,0.008456193328766145,0.0010798766746945333
57,0.00738543956514536,0.0010788252610447152
58,0.008629470580076994,0.0013443199087273198
59,0.010375423238346008,0.0016912747112242676
60,0.008488402475100442,0.0005735351699938877
61,0.00933636038237165,0.0012285933263829576
62,0.006628717880118797,0.0006224840433252646
63,0.007866468693014144,0.0010607092663610493
64,0.010321064818894736,0.0006326407862068705
65,0.0076329875179211686,0.0011506790922947855
66,0.008553758132725816,0.0006239550309431977
67,0.00628053744974106,0.0005534725784030158
68,0.00799616480566091,0.0037678414353047827
69,0.007435717688618849,0.000612363346728129
70,0.008326402750605644,0.0019158015649661112
71,0.007827198574117336,0.0033556328482598394
72,0.00965865623863181,0.00043834090312165055
73,0.006296739232278992,0.0009340274778840908
74,0.007690481844971136,0.000894025594004008
75,0.00825960884352303,0.00033381201769765444
76,0.007710838277546687,0.0021982038950391788
77,0.0058951755743985685,0.0011239513249951842
78,0.006562036177909234,0.0002734450047286466
79,0.0073051705312675,0.0012013281295269328
80,0.005874296732668989,0.00126550999434235
81,0.006772075043046869,0.0007118075007958831
82,0.006402043563579088,0.0016583291718779503
83,0.007943377797459962,0.00038890433553518143
84,0.008261172709622372,0.0010122473730682366
85,0.006862103750144937,0.0004462818953439466
86,0.008335829790316423,0.0006865173750539948
87,0.0077847570456769195,0.0010782669678441861
88,0.008929393752002182,0.0011374253001557584
89,0.005887140647153793,0.0004462561291080737
90,0.007046755730282718,0.0005267773354512734
91,0.006821213564459877,0.0007153744419857005
92,0.00614832705749235,0.0009164011416620187
93,0.006205956714656766,0.0005537025569778923
94,0.00610865948521018,0.00020384215270777452
95,0.0058619823026456516,0.00014735150528487196
96,0.007015318787743995,0.002071384944917773
97,0.006199696647147783,0.00046663263955372994
98,0.006119211957899242,0.00034955712558385507
99,0.005821133638006104,0.01031859583643257
100,0.006143914988111915,0.0029505786118671864
101,0.006234878973737972,0.0006078361816162992
102,0.006245376972885027,0.0003175810759805225
103,0.0050965608098213445,0.0005672570870103547
104,0.005724903671061324,0.0004036687687636377
105,0.007591586022213837,0.0006160646975091607
106,0.009258222771374686,0.000436476430081295
107,0.005802485783282245,0.00034908450297301723
108,0.005822536020782818,0.0004286300182097048
109,0.007179754839023061,0.0004802075398333089
110,0.005516925033852115,0.000749530010502467
111,0.0049351440698408786,0.0012067999105211985
112,0.006525086000318509,0.00032012413517556066
113,0.006374985351081109,0.0002474661566502152
114,0.005128340047590477,0.001271004024984017
115,0.006120232333750722,0.0004433176915334158
116,0.005041843654961582,0.0003462271279170973
117,0.0025128159517311026,9.936726597644916e-05
118,0.0014958428141212232,0.0002894945318763166
119,0.0013315071325692529,0.00010579352617771672
120,0.0015492660658006723,0.000129719774486592
121,0.0020923129038247315,0.00020385743467073538
122,0.001455876553433905,0.00016274387490584815
123,0.0013356740318183524,0.00016953618462130392
124,0.002001887674382011,0.00014283935225039085
125,0.0017836287070779277,0.00017147809966744216
126,0.0016651533378918577,0.000177545470816303
127,0.001504731224355156,0.00011677089977226395
128,0.0021005248833246247,0.0003828575123880134
129,0.0016696013291597677,9.096001546741597e-05
130,0.0014973483447905318,0.00012045354646937899
131,0.001697219409249131,0.00042626770854028116
132,0.0018138839704489574,0.00014734258936727773
133,0.0017970968400597385,0.00011277253855133807
134,0.0016308546014945035,9.856691456559627e-05
135,0.001588527503241339,0.0013267194212019735
136,0.0018352591700874369,0.00016684393512249397
137,0.0013667217924463104,0.00011837952441941851
138,0.0017251561281327777,0.00012593996703683856
139,0.0021852935305862135,0.00015513398395655096
140,0.0014903488529301133,0.0003610242223062908
141,0.0024492492337292535,0.0009711057336327776
142,0.0016264939077674867,0.000141041008047869
143,0.001826531225320096,0.0013302751137080156
144,0.0018174840992072176,0.0005289006504794226
145,0.001834066208368472,8.379173270443464e-05
146,0.0015746495772458935,0.00016899254930379627
147,0.0014194804435275616,0.00010594530690007818
148,0.0017817132869109135,0.00013098964014634154
149,0.0014544562654270632,0.00014643654561933056
150,0.0022098646562081483,0.0001669039582103458
151,0.0013708491979408017,0.00014903743213992275
152,0.0016108843989407504,0.00013839012601495843
153,0.0016042847894275404,0.00019346682715993852
154,0.0018761799399146502,8.749731950090444e-05
155,0.0014231806192486806,0.0009094302325774728
156,0.0018386739634912404,0.00020084694701020056
157,0.0016981649845054074,9.59031376213015e-05
158,0.001522881395579497,0.0005237981339909337
159,0.0014799928403183525,0.00011725102282488566
160,0.0017350332624376018,0.00012237819028886515
161,0.0016538714561966086,0.00014684682994859489
162,0.0015462121424093024,8.600812536705956e-05
163,0.0015265051582205303,0.00022463661844751733
164,0.0014799469459937141,0.00013031914077879137
165,0.001710624381753815,7.84289868078658e-05
166,0.0018938112817083344,0.00010191393888821843
167,0.0022085092919375917,0.00033061234272826833
168,0.0014220330061725478,0.00017969202034912978
169,0.0018220243051339069,0.00034383039586099605
170,0.0012220216056894751,0.00013818150169605712
171,0.0017308125978392477,0.00017033476473625564
172,0.0017142532270958799,0.00014828491574838434
173,0.0016083252139711167,0.00019495566246203252
174,0.0020204700892809497,0.0001420929520163854
175,0.0012759997843520207,0.00017690151093058032
176,0.0020892243548240046,0.0001880471082987043
177,0.0014697431453724072,0.00014989958487289601
178,0.0015183059781183166,0.00039074614964441484
179,0.0018348679932116026,0.00013140694760923986
180,0.0017790981829017467,0.00013617527278594194
181,0.0022094815856185807,0.00010896900694894631
182,0.0015768998055580377,0.00017338052486673324
183,0.0014643732408573373,0.00011328693570857566
184,0.001787771157754031,0.0003995665072810851
185,0.0016022522522827745,0.00011245010973119788
186,0.0016007944944509969,0.0001110073128865545
187,0.0005334243766572927,8.119858590157796e-05
188,0.0005329285291683192,6.811706920065412e-05
189,0.000713389432853132,7.282452112850457e-05
190,0.0005335295734478808,7.343490156589556e-05
191,0.0006469624394700257,7.659547539025682e-05
192,0.000633925338134735,9.117483256128304e-05
193,0.0006584366962365018,9.08419545154259e-05
194,0.0006370952467501822,6.87972069866128e-05
195,0.0005930172518897825,7.61422754463267e-05
196,0.0005986575602468437,7.682126989639029e-05
197,0.0006699653413055139,7.329749728292022e-05
198,0.0006768985836847881,7.693318547152557e-05
199,0.0005172302679307867,0.0002631682085819424
200,0.0005463736810601864,0.0001367417956497796
201,0.0007059328317135186,0.00011077612298022659
202,0.0005619191108223651,8.066970965975977e-05
203,0.000621923798171638,9.464104285307901e-05
204,0.0006019767840190457,7.229936901540797e-05
205,0.000636284821023195,8.04805529961048e-05
206,0.0005785152945982295,0.00011777260222957882
207,0.0006310318148839924,8.54710841437744e-05
208,0.0006175013896261504,9.214465365350965e-05
209,0.0005656561067450442,8.780601466231938e-05
210,0.0002729991134043681,6.853458800946594e-05
211,0.00026510428926879436,7.31960314265613e-05
212,0.0003175076968934413,6.290494864724268e-05
213,0.0002465265358590742,7.114922623542366e-05
214,0.0003488783808149537,6.582260969717093e-05
215,0.00029872602674011666,7.197372217869309e-05
216,0.00040439019211386813,6.433132181768302e-05
217,0.0004300594591666086,6.650960169283683e-05
218,0.00029605646978595634,6.839339187650479e-05
219,0.00031117417279464437,6.688960775080841e-05
220,0.00038229101871686025,8.414303011017364e-05
221,0.0002959552164183435,7.150822758321893e-05
222,0.0003327415825656398,7.042103056841275e-05
223,0.0003888734564746177,7.608127361113747e-05
224,0.00035469632389787585,6.679839443832808e-05
225,0.00029448817929595165,6.867653753940938e-05
226,0.0003120575734356799,7.982363599355808e-05
227,0.00034207495272487343,6.671679435158618e-05
228,0.0002944087115319011,6.97234796535291e-05
229,0.00030585868664248424,7.591317069041714e-05
230,0.0003386212255193412,6.621818719838465e-05
231,0.00034576435286947055,7.635244386957478e-05
232,0.00034414492932064263,9.521417162568635e-05
233,0.0003465040808566628,7.227594284166258e-05
234,0.00020847227304252402,6.691888205988375e-05
235,0.0001960802758270927,6.247472889927927e-05
236,0.00020962875436373351,6.389163705163978e-05
237,0.00021988944432788126,6.853105311671949e-05
238,0.00022358148259848552,6.54805490685404e-05
239,0.00022057068950074652,6.29668306123371e-05
240,0.0002086243591638932,7.345034546777507e-05
241,0.00022998656384439316,6.930360223622711e-05
242,0.00026016189416758396,6.845507191045503e-05
243,0.00024288715332450013,6.42503370857282e-05
244,0.0002202219606630675,6.628568817499482e-05
245,0.0002161337484952705,6.77063770557423e-05
246,0.0002749090311791109,7.284724718677656e-05
247,0.00020720879392340053,6.400412140854834e-05
248,0.00019959660701791718,6.618764476163508e-05
249,0.0002308077415263771,6.808208064186447e-05
250,0.00021496593198607185,6.626854501941107e-05
251,0.00024608375693022073,6.9969372428996e-05
252,0.00023301384670844838,7.12401580887219e-05
253,0.00021048676657883585,7.122371990813391e-05
254,0.00022683213107775499,6.525492368511218e-05
255,0.00022062395996246266,6.541984107898493e-05
256,0.0002675477886696932,6.895575304028286e-05
257,0.00018637570368180897,6.421602817711544e-05
258,0.00018434362190647768,6.492018069427245e-05
259,0.0001850420737893019,6.357219691437668e-05
260,0.00019445260526405168,6.602603426495663e-05
261,0.000187362342203631,6.401056557384632e-05
262,0.0001907038746945405,6.525507933197104e-05
263,0.00018832489286824174,6.674122001003657e-05
264,0.00019778137225027006,6.567269088370108e-05
265,0.00020338482952526524,6.355503594091444e-05
266,0.00019275789136706187,6.482555029803764e-05
267,0.00022184752292593704,6.3773567041349e-05
268,0.00018949098055145655,6.487345326737814e-05
269,0.00020810564352440893,6.38871573249365e-05
270,0.00018424074070390298,7.262570866831826e-05
271,0.0001862870725561964,6.797237309554528e-05
272,0.00019630409330044887,6.655794287093895e-05
273,0.00018893134673766157,6.630252169816008e-05
274,0.00019059977489558082,6.72289156754564e-05
275,0.00019167220287147975,6.893720166707846e-05
